step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
178,PAYMENT,8460.8,C1706852057,77718.0,69257.2,M2114526179,0.0,0.0,0,0
93,PAYMENT,6343.02,C1285589221,1054.0,0.0,M112751194,0.0,0.0,0,0
134,CASH_IN,145967.01,C1810661038,60660.96,206627.98,C82824506,2138819.73,1992852.72,0,0
637,CASH_OUT,58521.53,C1994097574,58521.53,0.0,C1963548176,0.0,58521.53,1,0
137,TRANSFER,856568.35,C229217440,66165.0,0.0,C1518728219,9730456.41,10587024.76,0,0
733,CASH_OUT,438859.1,C1632082016,438859.1,0.0,C1877779310,1127370.06,1566229.16,1,0
326,CASH_OUT,393103.46,C417797381,720.0,0.0,C2042730242,272501.5,665604.97,0,0
639,CASH_OUT,305846.12,C240039250,305846.12,0.0,C1194562767,0.0,305846.12,1,0
297,TRANSFER,5591647.96,C1237857283,5591647.96,0.0,C578388393,0.0,0.0,1,0
336,CASH_OUT,964388.1,C186550452,964388.1,0.0,C2061604304,572484.42,1536872.53,1,0
399,PAYMENT,2806.23,C691142240,8826.86,6020.63,M362869263,0.0,0.0,0,0
398,PAYMENT,4748.13,C1105639758,59997.0,55248.87,M1700115343,0.0,0.0,0,0
497,TRANSFER,224570.45,C2046482724,224570.45,0.0,C2067556284,0.0,0.0,1,0
395,PAYMENT,30089.33,C1883235599,510027.27,479937.94,M1325553189,0.0,0.0,0,0
638,TRANSFER,1559540.62,C485713115,1559540.62,0.0,C1786870760,0.0,0.0,1,0
540,PAYMENT,13165.28,C1595469455,0.0,0.0,M183380200,0.0,0.0,0,0
109,TRANSFER,3523089.46,C1036579486,3523089.46,0.0,C1338642414,0.0,0.0,1,0
36,TRANSFER,555624.58,C1618863822,147.0,0.0,C1293851519,164.23,693416.92,0,0
11,CASH_OUT,253979.48,C1143276839,10760.0,0.0,C403130913,468545.46,722524.93,0,0
180,PAYMENT,13692.08,C1713303540,0.0,0.0,M663718541,0.0,0.0,0,0
737,TRANSFER,946705.53,C1524194171,946705.53,0.0,C357888969,0.0,0.0,1,0
281,CASH_OUT,54235.7,C898552679,54235.7,0.0,C1969225780,0.0,54235.7,1,0
388,TRANSFER,6703831.4,C1227628504,6703831.4,0.0,C1056406503,0.0,0.0,1,0
333,PAYMENT,19865.66,C1117509089,32089.0,12223.34,M708996280,0.0,0.0,0,0
650,TRANSFER,916886.3,C293694231,916886.3,0.0,C1212401014,0.0,0.0,1,0
373,CASH_OUT,151017.81,C155057445,390368.0,239350.19,C287972422,0.0,151017.81,0,0
350,CASH_OUT,915672.67,C1425610386,915672.67,0.0,C1547228019,999821.05,1915493.72,1,0
18,CASH_IN,489813.61,C750902483,40300.0,530113.61,C577434247,971527.38,564095.0,0,0
154,CASH_IN,439791.49,C487376353,1064553.47,1504344.96,C1880366915,654280.45,214488.96,0,0
502,TRANSFER,613020.85,C64369214,613020.85,0.0,C189270859,0.0,0.0,1,0
274,CASH_OUT,379057.93,C1025414577,379057.93,0.0,C2113218952,79634.67,458692.6,1,0
563,CASH_OUT,25529.76,C1146878331,25529.76,0.0,C1153941405,9798.98,35328.74,1,0
226,CASH_IN,84898.99,C1532781755,26114.0,111012.99,C2085037952,3285155.34,3200256.36,0,0
307,CASH_IN,68131.15,C192926354,21513.0,89644.15,C1460993350,0.0,0.0,0,0
277,CASH_OUT,138225.21,C1887309832,15224.0,0.0,C925384848,449108.31,587333.52,0,0
355,CASH_OUT,155404.11,C485189798,0.0,0.0,C235789439,7783979.02,7939383.13,0,0
217,TRANSFER,13266.93,C652385555,13266.93,0.0,C1385664788,0.0,0.0,1,0
174,CASH_OUT,18887.22,C1144158432,18887.22,0.0,C2034180207,0.0,18887.22,1,0
141,TRANSFER,424480.55,C1981957922,542213.0,117732.45,C1241471784,371984.7,796465.26,0,0
246,TRANSFER,831725.76,C1717556818,831725.76,0.0,C377236919,0.0,0.0,1,0
229,CASH_OUT,34354.21,C270370509,0.0,0.0,C1029927794,531033.0,565387.21,0,0
19,PAYMENT,15115.5,C771481380,0.0,0.0,M539059049,0.0,0.0,0,0
286,PAYMENT,5512.33,C984221834,210375.0,204862.67,M96835098,0.0,0.0,0,0
281,TRANSFER,2554662.97,C325102191,2554662.97,0.0,C1742243055,0.0,0.0,1,0
319,TRANSFER,88424.06,C2132033219,88424.06,0.0,C1378618834,0.0,0.0,1,0
14,CASH_IN,356037.76,C105072403,214.0,356251.76,C358587851,0.0,0.0,0,0
352,CASH_OUT,290341.67,C115325554,12448.0,0.0,C2005705650,20441.96,310783.63,0,0
134,PAYMENT,21566.03,C306622454,162922.47,141356.44,M318977797,0.0,0.0,0,0
138,PAYMENT,48815.61,C2132862825,102005.13,53189.52,M153690920,0.0,0.0,0,0
226,CASH_IN,43533.47,C1961104197,10080.0,53613.47,C1339429872,0.0,0.0,0,0
129,CASH_OUT,388369.63,C1630331937,1248.0,0.0,C503295161,445542.04,833911.67,0,0
183,CASH_OUT,88822.21,C98101459,769.0,0.0,C91993528,0.0,88822.21,0,0
469,CASH_OUT,6484526.8,C370286354,6484526.8,0.0,C1781740019,200765.69,6685292.49,1,0
133,TRANSFER,1625161.14,C1905243048,835303.0,0.0,C1776166161,799023.75,2424184.9,0,0
214,TRANSFER,382536.3,C1312701487,0.0,0.0,C12235727,1267778.34,1650314.64,0,0
372,CASH_OUT,145763.81,C1958235539,75168.0,0.0,C193339630,0.0,145763.81,0,0
356,CASH_OUT,314835.11,C2031226354,0.0,0.0,C2693281,2147042.39,2461877.5,0,0
712,CASH_OUT,16514.64,C776636792,16514.64,0.0,C1609425156,0.0,16514.64,1,0
155,TRANSFER,49372.94,C1918133252,49372.94,0.0,C214058020,0.0,0.0,1,0
162,TRANSFER,436906.22,C1270175707,436906.22,0.0,C524442031,0.0,0.0,1,0
376,TRANSFER,248123.95,C551643409,248123.95,0.0,C634586560,0.0,0.0,1,0
355,CASH_OUT,5338162.8,C1742651298,5338162.8,0.0,C866531579,181895.58,5520058.37,1,0
139,CASH_OUT,10593.52,C257783589,29950.0,19356.48,C1439345600,0.0,10593.52,0,0
678,TRANSFER,749316.7,C965198261,749316.7,0.0,C636887341,0.0,0.0,1,0
254,CASH_OUT,591159.5,C1231160667,591159.5,0.0,C1547240563,0.0,591159.5,1,0
732,CASH_OUT,1157971.07,C1123625591,1157971.07,0.0,C355172230,2974237.06,4132208.13,1,0
608,TRANSFER,4716307.48,C941946048,4716307.48,0.0,C34938557,0.0,0.0,1,0
400,TRANSFER,3338954.98,C1902903963,0.0,0.0,C294463412,9361343.05,12700298.03,0,0
185,TRANSFER,489111.71,C725816726,489111.71,0.0,C347075851,0.0,0.0,1,0
421,CASH_OUT,1501341.87,C466100700,1501341.87,0.0,C552512951,0.0,1501341.87,1,0
247,CASH_OUT,802421.39,C369107118,802421.39,0.0,C463164064,11846261.68,12648683.06,1,0
371,PAYMENT,12668.14,C1316796981,11160.0,0.0,M480305643,0.0,0.0,0,0
646,TRANSFER,10000000.0,C24775045,20399045.08,10399045.08,C494244936,0.0,0.0,1,0
238,PAYMENT,2404.58,C1623488922,10170.0,7765.42,M2136180575,0.0,0.0,0,0
132,CASH_OUT,1032.06,C1976518095,30517.0,29484.94,C1088668225,8312.71,9344.77,0,0
305,CASH_IN,190379.47,C1402146825,128.0,190507.47,C1748877850,18830.23,0.0,0,0
68,TRANSFER,1858515.57,C1530003925,1858515.57,0.0,C1195646619,0.0,0.0,1,0
670,PAYMENT,22942.74,C681717230,0.0,0.0,M632196734,0.0,0.0,0,0
284,TRANSFER,498747.55,C1358700061,498747.55,0.0,C705797275,0.0,0.0,1,0
150,CASH_OUT,3178915.22,C424434408,3178915.22,0.0,C524837856,690831.94,3869747.17,1,0
230,CASH_IN,35576.03,C1017558428,2907725.04,2943301.06,C415728486,1743359.67,1707783.64,0,0
394,PAYMENT,26810.52,C1294387591,169469.63,142659.11,M1279368793,0.0,0.0,0,0
58,CASH_OUT,6501303.14,C1033290326,6501303.14,0.0,C1721246847,4439499.5,10940802.64,1,0
415,TRANSFER,13659.45,C1238777492,13659.45,0.0,C873898487,0.0,0.0,1,0
114,TRANSFER,966222.5,C1846613103,966222.5,0.0,C1770878693,0.0,0.0,1,0
401,TRANSFER,1806516.34,C1882943298,1806516.34,0.0,C478491777,0.0,0.0,1,0
17,PAYMENT,17339.53,C1801118794,100889.0,83549.47,M1266509073,0.0,0.0,0,0
163,PAYMENT,1976.49,C543602346,10806.0,8829.51,M854767328,0.0,0.0,0,0
579,TRANSFER,3085336.66,C162812306,3085336.66,0.0,C2127407367,0.0,0.0,1,0
18,TRANSFER,137102.11,C429975735,0.0,0.0,C633595446,3893969.69,4031071.79,0,0
741,CASH_OUT,144945.34,C1092829426,144945.34,0.0,C716019997,0.0,144945.34,1,0
230,CASH_OUT,2326251.51,C2114453314,2326251.51,0.0,C2024824316,37662.1,2363913.61,1,0
501,TRANSFER,6183238.55,C1985220781,6183238.55,0.0,C1058239852,0.0,0.0,1,0
136,PAYMENT,19998.58,C347924712,45657.39,25658.81,M550732771,0.0,0.0,0,0
661,TRANSFER,626195.24,C1473713823,626195.24,0.0,C147889892,0.0,0.0,1,0
158,CASH_OUT,64390.57,C716811678,31971.0,0.0,C934985593,293745.52,358136.09,0,0
378,CASH_OUT,125910.25,C2046138123,31268.0,0.0,C253636858,492242.89,618153.14,0,0
108,CASH_OUT,99808.45,C1266810248,99808.45,0.0,C467980258,47744.92,147553.37,1,0
420,CASH_OUT,253261.96,C1705481252,253261.96,0.0,C1051090586,95869.95,349131.91,1,0
656,PAYMENT,6850.63,C281466311,15435.0,8584.37,M520996634,0.0,0.0,0,0
510,TRANSFER,550231.35,C1633390625,550231.35,0.0,C1517406910,0.0,0.0,1,0
206,CASH_OUT,270478.21,C212904743,0.0,0.0,C237173712,423881.89,694360.09,0,0
356,TRANSFER,7360.15,C854622383,7360.15,0.0,C1455552961,0.0,0.0,1,0
284,CASH_OUT,173134.62,C1806695417,11158.0,0.0,C1570698932,157304.81,330439.43,0,0
43,PAYMENT,3719.27,C1774594873,26178.0,22458.73,M1729222579,0.0,0.0,0,0
40,TRANSFER,191233.15,C1423828327,0.0,0.0,C1654561111,430474.08,621707.23,0,0
248,CASH_OUT,10000000.0,C494814442,10000000.0,0.0,C242619213,9522166.24,19522166.24,1,0
449,TRANSFER,166880.54,C692202599,166880.54,0.0,C1404927892,0.0,0.0,1,0
59,TRANSFER,9748.89,C385589098,9748.89,0.0,C1606057909,0.0,0.0,1,0
325,CASH_IN,32089.17,C845402691,452.0,32541.17,C872143753,0.0,0.0,0,0
702,TRANSFER,308778.37,C1035275557,308778.37,0.0,C962802793,0.0,0.0,1,0
348,CASH_IN,264929.54,C296525746,603832.23,868761.77,C1001587540,933638.26,668708.72,0,0
673,TRANSFER,145067.24,C779070878,145067.24,0.0,C286939302,0.0,0.0,1,0
680,CASH_OUT,674541.55,C154212994,674541.55,0.0,C674401902,13481.42,688022.97,1,0
165,CASH_IN,200038.31,C382533095,7302639.12,7502677.43,C1813637136,277936.91,77898.6,0,0
304,CASH_OUT,303234.44,C57815533,0.0,0.0,C1122424369,930551.24,1233785.68,0,0
624,CASH_OUT,932304.24,C1535615652,932304.24,0.0,C683421609,365545.21,1297849.45,1,0
177,PAYMENT,1777.48,C2141902653,113341.0,111563.52,M1929683348,0.0,0.0,0,0
282,TRANSFER,3508618.72,C2064044832,0.0,0.0,C776749939,7419504.19,10928122.91,0,0
251,CASH_OUT,190182.29,C2101422122,0.0,0.0,C830832722,3269260.76,3459443.05,0,0
436,CASH_OUT,2388542.02,C1937566319,2388542.02,0.0,C2079293375,14775.9,2403317.91,1,0
415,CASH_OUT,1675153.28,C2137951962,1675153.28,0.0,C309573869,12832.26,1687985.53,1,0
96,TRANSFER,8267760.5,C997276166,8267760.5,0.0,C1246358574,0.0,0.0,1,0
8,PAYMENT,4380.78,C1403903673,0.0,0.0,M1950779148,0.0,0.0,0,0
169,CASH_OUT,1179716.49,C1443300815,1179716.49,0.0,C1006926522,0.0,1179716.49,1,0
540,TRANSFER,1063083.87,C134403897,0.0,0.0,C931665913,2682635.04,3745718.91,0,0
67,TRANSFER,106460.7,C432380223,106460.7,0.0,C1583623584,0.0,0.0,1,0
218,TRANSFER,61470.02,C1928586113,61470.02,0.0,C2024262984,0.0,0.0,1,0
324,CASH_OUT,105498.05,C1619688721,0.0,0.0,C550702852,5118114.84,5223612.89,0,0
426,PAYMENT,11631.53,C2100330771,0.0,0.0,M1848185601,0.0,0.0,0,0
138,CASH_OUT,155759.39,C849169357,21507.0,0.0,C811501345,0.0,155759.39,0,0
506,TRANSFER,575082.97,C1784131536,575082.97,0.0,C585236390,0.0,0.0,1,0
232,CASH_OUT,615232.48,C978476874,9940.0,0.0,C1513560013,11970.77,627203.25,0,0
690,CASH_OUT,343429.34,C2015128737,343429.34,0.0,C1083108858,111504.02,454933.37,1,0
503,CASH_OUT,251683.05,C1957817562,251683.05,0.0,C1713552362,0.0,251683.05,1,0
136,PAYMENT,9094.49,C913849813,0.0,0.0,M316918473,0.0,0.0,0,0
633,TRANSFER,4128853.75,C1152970909,4128853.75,0.0,C648717098,0.0,0.0,1,0
722,TRANSFER,59263.88,C2141452552,59263.88,0.0,C1620015007,0.0,0.0,1,0
190,PAYMENT,8033.58,C360889867,10714.0,2680.42,M960779262,0.0,0.0,0,0
131,CASH_OUT,124057.58,C766442736,124057.58,0.0,C1324615227,1594382.92,1718440.5,1,0
157,TRANSFER,431356.55,C1839723035,431356.55,0.0,C1602753129,0.0,0.0,1,0
325,CASH_OUT,83476.52,C1022010058,0.0,0.0,C1961386455,719159.45,802635.98,0,0
24,TRANSFER,986876.27,C1702714599,986876.27,0.0,C83459379,0.0,0.0,1,0
647,TRANSFER,61846.05,C1809717536,61846.05,0.0,C2035598878,0.0,0.0,1,0
226,CASH_IN,256703.48,C1629797598,30425.0,287128.48,C1537699919,262322.43,5618.95,0,0
631,TRANSFER,3120690.98,C681359586,3120690.98,0.0,C536531552,0.0,0.0,1,0
526,TRANSFER,200008.33,C136863855,200008.33,0.0,C461054573,0.0,0.0,1,0
33,CASH_OUT,174885.32,C106901022,0.0,0.0,C387569819,209733.44,384618.76,0,0
328,CASH_OUT,100617.19,C1355921457,0.0,0.0,C1321430380,8440172.08,8540789.28,0,0
1,CASH_OUT,20128.0,C1118430673,20128.0,0.0,C339924917,6268.0,12145.85,1,0
407,CASH_OUT,312955.14,C2134322170,312955.14,0.0,C2083154872,18559.06,331514.2,1,0
101,CASH_OUT,127905.82,C1679438122,127905.82,0.0,C548284315,0.0,127905.82,1,0
153,CASH_IN,133771.98,C1916575231,2967264.89,3101036.88,C1923595445,1566264.0,1432492.02,0,0
158,CASH_OUT,216803.7,C2068361010,31471.0,0.0,C115347060,735043.84,951847.53,0,0
59,CASH_OUT,3857176.83,C1585480308,3857176.83,0.0,C78663667,228541.62,4085718.45,1,0
370,CASH_OUT,563149.41,C1079337250,563149.41,0.0,C1882398293,65562.72,628712.13,1,0
198,TRANSFER,2634032.61,C742596177,2634032.61,0.0,C1639263930,0.0,0.0,1,0
180,CASH_OUT,3608191.52,C1481088608,3608191.52,0.0,C377820093,41219.64,3649411.15,1,0
426,CASH_OUT,99804.21,C832632407,99804.21,0.0,C608557779,77105.84,176910.05,1,0
81,TRANSFER,2737766.8,C1263150351,2737766.8,0.0,C61517319,0.0,0.0,1,0
456,CASH_OUT,30548.46,C1387708046,30548.46,0.0,C1963829295,804314.46,834862.92,1,0
17,CASH_OUT,50184.12,C991396928,0.0,0.0,C2012581637,1088989.15,1139173.26,0,0
571,CASH_OUT,406864.17,C1491819514,406864.17,0.0,C1842119027,8181429.01,8588293.18,1,0
283,CASH_IN,172391.53,C1352004776,1779712.84,1952104.37,C2071805889,1311793.3,1139401.77,0,0
131,PAYMENT,3155.48,C893355998,0.0,0.0,M1379216731,0.0,0.0,0,0
403,CASH_OUT,213150.79,C1999783980,0.0,0.0,C770498274,500059.69,713210.48,0,0
177,TRANSFER,63210.91,C389894341,63210.91,0.0,C118998348,0.0,0.0,1,0
585,TRANSFER,8286342.51,C1448634544,8286342.51,0.0,C2054992748,0.0,0.0,1,0
380,CASH_OUT,522496.89,C183278590,0.0,0.0,C41798828,2822201.0,3344697.89,0,0
730,TRANSFER,156396.46,C696760428,156396.46,0.0,C577061559,0.0,0.0,1,0
12,TRANSFER,506591.47,C663505369,0.0,0.0,C312537393,6123036.81,6629628.27,0,0
474,CASH_OUT,1499869.54,C285314242,1499869.54,0.0,C345891541,9546574.32,11046443.85,1,0
523,CASH_OUT,2135320.18,C439658405,2135320.18,0.0,C1436830952,333330.67,2468650.85,1,0
453,TRANSFER,1028486.59,C1674374999,1028486.59,0.0,C1352876312,0.0,0.0,1,0
96,CASH_IN,76455.68,C8532366,5209018.01,5285473.69,C912290293,4182421.68,4105965.99,0,0
52,TRANSFER,969259.07,C806145630,969259.07,0.0,C1088026094,0.0,0.0,1,0
492,CASH_OUT,2985840.4,C738609409,2985840.4,0.0,C1728230521,386985.85,3372826.25,1,0
99,TRANSFER,286670.9,C2005707747,286670.9,0.0,C1830145397,0.0,0.0,1,0
59,TRANSFER,3857176.83,C1675721447,3857176.83,0.0,C892636220,0.0,0.0,1,0
211,PAYMENT,11767.19,C993976254,336245.12,324477.93,M581446118,0.0,0.0,0,0
77,CASH_OUT,9039246.82,C378412722,9039246.82,0.0,C802151575,464686.69,9503933.51,1,0
284,CASH_OUT,43392.87,C1506248192,0.0,0.0,C1285184942,158224.73,201617.6,0,0
93,CASH_OUT,175313.96,C1532820276,175313.96,0.0,C1326115881,2911229.9,3086543.86,1,0
207,PAYMENT,17954.02,C1694224396,4164.92,0.0,M884078060,0.0,0.0,0,0
22,CASH_OUT,235512.2,C1956707614,235512.2,0.0,C1481851679,8490637.21,9272647.09,1,0
313,CASH_OUT,1348095.12,C614361316,1348095.12,0.0,C1077760469,0.0,1348095.12,1,0
281,CASH_OUT,235590.12,C41051822,0.0,0.0,C733899408,440746.18,676336.3,0,0
514,TRANSFER,48340.79,C1229636623,48340.79,0.0,C349802040,0.0,0.0,1,0
375,PAYMENT,3946.52,C314744082,61714.0,57767.48,M757455666,0.0,0.0,0,0
236,CASH_OUT,217877.79,C225079484,506265.0,288387.21,C1963181676,709901.69,927779.48,0,0
445,CASH_OUT,2277862.67,C130301961,2277862.67,0.0,C338862629,6894555.29,9172417.96,1,0
658,TRANSFER,54583.71,C1580268172,54583.71,0.0,C1057362317,0.0,0.0,1,0
683,CASH_OUT,73929.99,C652139882,73929.99,0.0,C641860418,1640832.48,1714762.47,1,0
38,CASH_OUT,49726.78,C1425068388,40489.0,0.0,C253724958,389579.58,747200.26,0,0
516,CASH_OUT,10000000.0,C934748606,10000000.0,0.0,C1976182150,195275.73,10195275.73,1,0
172,CASH_OUT,692984.55,C1799581690,692984.55,0.0,C1865178469,758852.8,1451837.35,1,0
648,CASH_OUT,17733.57,C2110950360,17733.57,0.0,C1146126166,4802659.6,4820393.17,1,0
204,CASH_OUT,85291.29,C559034778,0.0,0.0,C2094889186,661970.85,747262.15,0,0
226,TRANSFER,685037.44,C925675865,0.0,0.0,C366986030,1900019.95,2585057.4,0,0
594,TRANSFER,389250.9,C1292366795,389250.9,0.0,C1609670189,0.0,0.0,1,0
137,CASH_OUT,173404.28,C820833997,16728.0,0.0,C64453840,1366828.92,1540233.19,0,0
644,TRANSFER,2641429.75,C2050040141,0.0,0.0,C396203351,3764008.92,6405438.67,0,0
540,CASH_OUT,155666.02,C1407937328,30989.0,0.0,C1170913393,196782.59,352448.62,0,0
81,TRANSFER,82527.13,C538871976,82527.13,0.0,C1208558259,0.0,0.0,1,0
14,CASH_OUT,56423.59,C1823833255,0.0,0.0,C942614338,304110.24,360533.83,0,0
509,CASH_OUT,418871.89,C1373058287,418871.89,0.0,C648225636,134286.38,553158.26,1,0
1,CASH_OUT,1277212.77,C467632528,1277212.77,0.0,C716083600,0.0,2444985.19,1,0
18,CASH_OUT,19715.39,C1524901222,10115.0,0.0,C1605447575,80219.77,0.0,0,0
39,CASH_IN,193444.52,C1026198892,22387.0,215831.52,C1427098111,0.0,0.0,0,0
206,PAYMENT,5993.59,C365771699,11174.0,5180.41,M1602906096,0.0,0.0,0,0
16,CASH_OUT,130433.33,C1860751418,0.0,0.0,C14990083,740877.11,871310.43,0,0
395,PAYMENT,22298.05,C1590438263,264524.68,242226.63,M1728424315,0.0,0.0,0,0
262,PAYMENT,122.54,C945345436,107354.0,107231.46,M394903767,0.0,0.0,0,0
99,CASH_OUT,1515291.19,C73290469,1515291.19,0.0,C1192284712,234869.29,1750160.47,1,0
420,TRANSFER,430722.59,C1114634874,430722.59,0.0,C1494693059,0.0,0.0,1,0
317,TRANSFER,7535.58,C11831964,7535.58,0.0,C802410376,0.0,0.0,1,0
469,TRANSFER,4417191.86,C2061241585,4417191.86,0.0,C558432551,0.0,0.0,1,0
18,PAYMENT,20764.09,C2036470716,40436.0,19671.91,M1060089699,0.0,0.0,0,0
190,CASH_OUT,1884.56,C1537704044,5572.0,3687.44,C1270975420,2237913.97,2239798.53,0,0
5,TRANSFER,120074.73,C1409933277,120074.73,0.0,C162114152,0.0,0.0,1,0
446,CASH_OUT,311487.14,C171655471,311487.14,0.0,C73957643,753508.71,1064995.85,1,0
234,CASH_OUT,414304.46,C1235782222,0.0,0.0,C1168770978,4223492.73,4637797.19,0,0
184,PAYMENT,1779.66,C1612346881,0.0,0.0,M1227067770,0.0,0.0,0,0
324,PAYMENT,50887.51,C1521780524,31125.0,0.0,M218006809,0.0,0.0,0,0
710,TRANSFER,10000000.0,C1004068843,27418265.31,17418265.31,C2116384638,0.0,0.0,1,0
133,CASH_OUT,57512.29,C1895502968,57512.29,0.0,C951398673,0.0,57512.29,1,0
127,CASH_OUT,321883.89,C99535161,321883.89,0.0,C1399433313,52392.86,374276.75,1,0
617,CASH_OUT,1013208.77,C1132246468,1013208.77,0.0,C2130748212,0.0,1013208.77,1,0
373,TRANSFER,112835.43,C1846913649,112835.43,0.0,C963685375,0.0,0.0,1,0
331,PAYMENT,24848.52,C937962430,0.0,0.0,M689242699,0.0,0.0,0,0
224,CASH_OUT,99316.36,C506132962,99316.36,0.0,C590920487,1229393.59,1328709.95,1,0
330,PAYMENT,38749.56,C325517621,6065.0,0.0,M1458005166,0.0,0.0,0,0
394,PAYMENT,5652.69,C958543775,0.0,0.0,M475929971,0.0,0.0,0,0
322,PAYMENT,2306.12,C675335003,51323.13,49017.01,M249210689,0.0,0.0,0,0
187,PAYMENT,3726.01,C24851436,0.0,0.0,M1433760641,0.0,0.0,0,0
694,TRANSFER,76582.23,C1426319616,76582.23,0.0,C2131209365,0.0,0.0,1,0
327,CASH_IN,499380.8,C1185547992,1434413.45,1933794.24,C1547202245,626865.52,127484.73,0,0
693,CASH_OUT,463891.31,C783919407,463891.31,0.0,C882063580,138792.98,602684.29,1,0
468,TRANSFER,19952.89,C10974087,19952.89,0.0,C1896366978,0.0,0.0,1,0
186,PAYMENT,27246.51,C488415823,1081.0,0.0,M140434064,0.0,0.0,0,0
370,CASH_OUT,195048.97,C674693299,7086.0,0.0,C1333039784,403917.29,598966.26,0,0
376,CASH_OUT,142118.37,C955452369,0.0,0.0,C1462734879,324206.46,466324.83,0,0
282,CASH_IN,181852.5,C724431174,16671.0,198523.5,C1544820031,2333850.32,2151997.82,0,0
322,CASH_OUT,6706.04,C44755007,0.0,0.0,C1137995679,209624.93,216330.97,0,0
464,CASH_OUT,1506795.1,C1504023425,1506795.1,0.0,C538717920,39851.76,1546646.86,1,0
68,TRANSFER,915266.65,C1936471789,915266.65,0.0,C844650878,0.0,0.0,1,0
669,CASH_OUT,111033.79,C628538240,111033.79,0.0,C1203444656,470258.81,581292.59,1,0
560,TRANSFER,912117.82,C1573658797,912117.82,0.0,C254901264,0.0,0.0,1,0
391,TRANSFER,235763.38,C38292810,235763.38,0.0,C2083984370,0.0,0.0,1,0
352,CASH_OUT,614145.31,C2100152368,614145.31,0.0,C413537349,0.0,614145.31,1,0
7,PAYMENT,7906.61,C1264384309,0.0,0.0,M650601476,0.0,0.0,0,0
270,CASH_OUT,757422.83,C521408654,757422.83,0.0,C1512688061,1557751.33,2315174.16,1,0
396,CASH_IN,201214.48,C674987023,11915169.81,12116384.3,C1530054645,2528337.5,2327123.01,0,0
259,PAYMENT,7165.39,C369013612,22437.49,15272.11,M534285344,0.0,0.0,0,0
187,CASH_OUT,1217.65,C1217792657,226933.0,225715.35,C1000469224,13415.9,14633.54,0,0
40,TRANSFER,6188772.44,C979937832,6188772.44,0.0,C1787596520,0.0,0.0,1,0
164,CASH_IN,130008.53,C817970613,27735.0,157743.53,C701975669,1885377.67,1755369.14,0,0
358,CASH_OUT,110542.18,C575160301,105538.0,0.0,C2066309130,692003.04,802545.23,0,0
15,PAYMENT,13822.6,C287942736,25796.0,11973.4,M877858264,0.0,0.0,0,0
141,CASH_IN,40565.39,C525739287,3329232.48,3369797.87,C101639629,883503.38,842937.99,0,0
203,PAYMENT,18819.0,C349207514,0.0,0.0,M412061304,0.0,0.0,0,0
131,PAYMENT,7605.75,C899243796,0.0,0.0,M1407929953,0.0,0.0,0,0
439,CASH_OUT,3653274.35,C1052486086,3653274.35,0.0,C437308793,637138.07,4290412.42,1,0
656,CASH_OUT,283121.68,C1974514643,283121.68,0.0,C474804465,77431.12,360552.79,1,0
276,CASH_IN,262084.07,C1000125073,7764084.99,8026169.06,C1443650775,1854632.42,1592548.35,0,0
81,TRANSFER,78028.89,C1141684760,78028.89,0.0,C1203351352,0.0,0.0,1,0
178,CASH_OUT,113814.66,C1334461887,17441.0,0.0,C1519454953,1272089.36,1385904.02,0,0
460,CASH_OUT,440962.56,C719693497,440962.56,0.0,C1184164392,1196175.58,1637138.14,1,0
410,TRANSFER,557950.06,C1892460908,557950.06,0.0,C872133707,0.0,0.0,1,0
203,PAYMENT,3917.2,C323325804,824992.58,821075.38,M1970098770,0.0,0.0,0,0
616,CASH_OUT,89846.18,C1956260349,89846.18,0.0,C567213165,5747984.77,5837830.95,1,0
195,TRANSFER,71323.49,C972303876,71323.49,0.0,C1241045648,0.0,0.0,1,0
211,CASH_OUT,3912.26,C416005614,0.0,0.0,C1097265531,167138.83,171051.09,0,0
251,CASH_IN,72158.42,C951986519,1606687.23,1678845.65,C664419917,397195.41,325036.99,0,0
393,CASH_IN,355106.95,C79434801,3819227.08,4174334.03,C374073496,2023162.61,1668055.66,0,0
18,CASH_OUT,175863.85,C616881371,729144.9,553281.06,C1129235717,1643276.61,1819140.46,0,0
397,CASH_OUT,309459.17,C927008034,0.0,0.0,C1824127527,4557910.94,4867370.11,0,0
163,PAYMENT,2442.96,C923060516,1535.0,0.0,M1672766986,0.0,0.0,0,0
37,CASH_OUT,503793.25,C1260832016,503793.25,0.0,C930580526,10096055.39,10599848.64,1,0
590,CASH_IN,47095.44,C1218969054,2121473.26,2168568.71,C1956578375,71385.47,24290.03,0,0
135,CASH_OUT,36226.25,C58058377,413.0,0.0,C1567057766,525290.09,461486.12,0,0
228,CASH_IN,117185.46,C841019828,67905.0,185090.46,C1851569455,27378.92,0.0,0,0
159,CASH_IN,92302.24,C606680703,3652691.81,3744994.06,C826815928,398498.54,306196.3,0,0
733,TRANSFER,905919.58,C1435012203,905919.58,0.0,C450820106,0.0,0.0,1,0
41,PAYMENT,4235.15,C1665558226,40428.0,36192.85,M1424634604,0.0,0.0,0,0
190,TRANSFER,1075241.91,C323779023,0.0,0.0,C1856169468,7678375.94,8753617.85,0,0
305,CASH_OUT,121703.15,C1538035566,25235.0,0.0,C408267445,339045.97,465712.13,0,0
